mean_squared_0,mean_squared_1,r_squared,chi_squared_0,chi_squared_1,average_pull_0,average_pull_1,mean_squared_weighted_0,mean_squared_weighted_1,r_squared_weighted,chi_squared_weighted_0,chi_squared_weighted_1,average_pull_weighted_0,average_pull_weighted_1,accurcay
10.85484504699707,3.2946691513061523,0.5037944316864014,1400.822021484375,0.14012424647808075,0.3051760196685791,0.37431299686431885,0.013239424675703049,0.11506269872188568,0.006782829761505127,1.6654431819915771,0.00016659429820720106,0.0010587668512016535,0.012906495481729507,0.7579547728637183
9.545048713684082,3.089506149291992,0.5636689066886902,1446.796630859375,0.1447230875492096,0.2938101887702942,0.38040584325790405,0.011090398766100407,0.10531096160411835,0.16800206899642944,1.6177114248275757,0.00016181969840545207,0.0009470090153627098,0.01272020023316145,0.809985991594957
9.545048713684082,3.089506149291992,0.5636689066886902,1446.796630859375,0.1447230875492096,0.2938101887702942,0.38040584325790405,0.011090398766100407,0.10531096160411835,0.16800206899642944,1.6177114248275757,0.00016181969840545207,0.0009470090153627098,0.01272020023316145,0.809985991594957
9.545048713684082,3.089506149291992,0.5636689066886902,1446.796630859375,0.1447230875492096,0.2938101887702942,0.38040584325790405,0.011090398766100407,0.10531096160411835,0.16800206899642944,1.6177114248275757,0.00016181969840545207,0.0009470090153627098,0.01272020023316145,0.809985991594957
10.85484504699707,3.2946691513061523,0.5037944316864014,1400.822021484375,0.14012424647808075,0.3051760196685791,0.37431299686431885,0.013239424675703049,0.11506269872188568,0.006782829761505127,1.6654431819915771,0.00016659429820720106,0.0010587668512016535,0.012906495481729507,0.7579547728637183
7.687222957611084,2.7725841999053955,0.6485953330993652,1291.208251953125,0.1291595697402954,0.2576802670955658,0.35936978459358215,0.013300829567015171,0.11532922089099884,0.0021762847900390625,2.1689860820770264,0.00021696370095014572,0.0011918595992028713,0.014728951267898083,0.8181909145487293
6.096368789672852,2.4690825939178467,0.7213177680969238,1070.1224365234375,0.10704436153173447,0.22371330857276917,0.32715997099876404,0.00977689865976572,0.09887820482254028,0.26654040813446045,1.6661829948425293,0.00016666830924805254,0.0010356148704886436,0.012909362092614174,0.8593155893536122
5.276421070098877,2.297046184539795,0.7587999105453491,994.78173828125,0.09950802475214005,0.2113001048564911,0.31543317437171936,0.007851540111005306,0.08860891312360764,0.4109801650047302,1.4447786808013916,0.0001445212255930528,0.000990942819043994,0.012021097354590893,0.8749249549729838
10.85484504699707,3.2946691513061523,0.5037944316864014,1400.822021484375,0.14012424647808075,0.3051760196685791,0.37431299686431885,0.013239424675703049,0.11506269872188568,0.006782829761505127,1.6654431819915771,0.00016659429820720106,0.0010587668512016535,0.012906495481729507,0.7579547728637183
7.577811241149902,2.7527823448181152,0.6535968780517578,1361.293701171875,0.13617022335529327,0.2604582607746124,0.3689940571784973,0.006189940497279167,0.07867617160081863,0.5356327295303345,1.074586033821106,0.00010749085049610585,0.0007662122952751815,0.010367261245846748,0.853412047228337
6.7001776695251465,2.588470220565796,0.6937159299850464,1370.3551025390625,0.13707663118839264,0.2411240190267563,0.3702200949192047,0.006600366439670324,0.081242635846138,0.5048427581787109,1.3031411170959473,0.00013035321899224073,0.0007923063822090626,0.011416662484407425,0.8688212927756654
5.7608747482299805,2.4001822471618652,0.7366541624069214,1149.856201171875,0.11502012610435486,0.21943676471710205,0.3391292095184326,0.006052954588085413,0.07780073583126068,0.5459094047546387,1.1756436824798584,0.0001175996512756683,0.0008205872727558017,0.010843794792890549,0.8794276565939564
5.068105697631836,2.2512452602386475,0.7683225870132446,880.667236328125,0.08809315413236618,0.19805067777633667,0.29679006338119507,0.0051207090727984905,0.0715591311454773,0.6158461570739746,0.8706340789794922,8.708953828318045e-05,0.0007582923863083124,0.009331710636615753,0.9004402641584951
4.535617351531982,2.1296989917755127,0.792664110660553,809.2774658203125,0.08095203340053558,0.19042560458183289,0.2845064699649811,0.006202795542776585,0.07875782996416092,0.5346683859825134,1.0846781730651855,0.00010850036778720096,0.0008493239874951541,0.01041583064943552,0.9046427856714029
10.85484504699707,3.2946691513061523,0.5037944316864014,1400.822021484375,0.14012424647808075,0.3051760196685791,0.37431299686431885,0.013239424675703049,0.11506269872188568,0.006782829761505127,1.6654431819915771,0.00016659429820720106,0.0010587668512016535,0.012906495481729507,0.7579547728637183
7.5946455001831055,2.755838394165039,0.6528273224830627,984.259765625,0.0984555184841156,0.24169878661632538,0.31376051902770996,0.00692914379760623,0.08324147760868073,0.48017799854278564,0.8775949478149414,8.778583287494257e-05,0.0007672816864214838,0.009368941187858582,0.8578146888132879
6.3535261154174805,2.520620107650757,0.7095624208450317,886.6981201171875,0.0886964201927185,0.21667541563510895,0.2978045642375946,0.0046238708309829235,0.06799905002117157,0.6531187295913696,0.632994532585144,6.331844633677974e-05,0.000659999786876142,0.00795689132064581,0.881829097458475
5.307048797607422,2.3037033081054688,0.7573997974395752,813.566650390625,0.08138108253479004,0.1983822137117386,0.2852594256401062,0.005819573998451233,0.07628612965345383,0.5634175539016724,0.8717924356460571,8.720540790818632e-05,0.0007833887357264757,0.009337916038930416,0.899439663798279
4.678273677825928,2.1629316806793213,0.7861429452896118,779.32568359375,0.0779559537768364,0.18772128224372864,0.2791919708251953,0.006595919374376535,0.0812152624130249,0.5051763653755188,1.0744673013687134,0.0001074789761332795,0.0008589362842030823,0.01036668848246336,0.9207524514708826
4.297722339630127,2.0730948448181152,0.803538978099823,766.8614501953125,0.07670915871858597,0.18180301785469055,0.27695032954216003,0.005598896183073521,0.07482577115297318,0.5799727439880371,0.9763827919960022,9.76675801211968e-05,0.0008215724374167621,0.00988219678401947,0.9262557534520712
3.8652420043945312,1.9660218954086304,0.8233088850975037,713.2568359375,0.07134708762168884,0.1749332845211029,0.2670953869819641,0.005059215240180492,0.07112815976142883,0.6204594373703003,0.9168769121170044,9.171520650852472e-05,0.0007910036947578192,0.009576326236128807,0.927356413848309
3.5192618370056152,1.8759695291519165,0.8391246199607849,696.70166015625,0.06969107687473297,0.17259147763252258,0.2639774680137634,0.0048620980232954025,0.06972874701023102,0.6352470517158508,0.946394145488739,9.466781921219081e-05,0.0007876649615354836,0.009729252196848392,0.9324594756854112
3.4427592754364014,1.855467438697815,0.8426217436790466,681.7049560546875,0.06819095462560654,0.16834357380867004,0.26112091541290283,0.006110439542680979,0.07816930115222931,0.5415968894958496,1.1915794610977173,0.00011919370444957167,0.0008811225998215377,0.010917041450738907,0.9248549129477687
3.2594809532165527,1.805403232574463,0.8509999513626099,668.430419921875,0.06686310470104218,0.16251631081104279,0.25856608152389526,0.005930446553975344,0.07700939476490021,0.5550999641418457,1.1992441415786743,0.00011996040120720863,0.0008815024048089981,0.010952095501124859,0.927356413848309
