mean_squared_0,mean_squared_1,r_squared,chi_squared_0,chi_squared_1,average_pull_0,average_pull_1,mean_squared_weighted_0,mean_squared_weighted_1,r_squared_weighted,chi_squared_weighted_0,chi_squared_weighted_1,average_pull_weighted_0,average_pull_weighted_1,accuarcy
21.92473793029785,4.6823859214782715,-0.00224149227142334,8091.0927734375,0.8093520998954773,0.7958564162254333,0.8995950222015381,0.009298469871282578,0.09642857313156128,0.30243152379989624,3.431502103805542,0.0003432531957514584,0.0015811853809282184,0.018526166677474976,0.5238142885731439
21.92473793029785,4.6823859214782715,-0.00224149227142334,8091.0927734375,0.8093520998954773,0.7958564162254333,0.8995950222015381,0.009298469871282578,0.09642857313156128,0.30243152379989624,3.431502103805542,0.0003432531957514584,0.0015811853809282184,0.018526166677474976,0.5238142885731439
21.92473793029785,4.6823859214782715,-0.00224149227142334,8091.0927734375,0.8093520998954773,0.7958564162254333,0.8995950222015381,0.009298469871282578,0.09642857313156128,0.30243152379989624,3.431502103805542,0.0003432531957514584,0.0015811853809282184,0.018526166677474976,0.5238142885731439
21.92473793029785,4.6823859214782715,-0.00224149227142334,8091.0927734375,0.8093520998954773,0.7958564162254333,0.8995950222015381,0.009298469871282578,0.09642857313156128,0.30243152379989624,3.431502103805542,0.0003432531957514584,0.0015811853809282184,0.018526166677474976,0.5238142885731439
21.92473793029785,4.6823859214782715,-0.00224149227142334,8091.0927734375,0.8093520998954773,0.7958564162254333,0.8995950222015381,0.009298469871282578,0.09642857313156128,0.30243152379989624,3.431502103805542,0.0003432531957514584,0.0015811853809282184,0.018526166677474976,0.5238142885731439
21.92473793029785,4.6823859214782715,-0.00224149227142334,8091.0927734375,0.8093520998954773,0.7958564162254333,0.8995950222015381,0.009298469871282578,0.09642857313156128,0.30243152379989624,3.431502103805542,0.0003432531957514584,0.0015811853809282184,0.018526166677474976,0.5238142885731439
21.92473793029785,4.6823859214782715,-0.00224149227142334,8091.0927734375,0.8093520998954773,0.7958564162254333,0.8995950222015381,0.009298469871282578,0.09642857313156128,0.30243152379989624,3.431502103805542,0.0003432531957514584,0.0015811853809282184,0.018526166677474976,0.5238142885731439
21.92473793029785,4.6823859214782715,-0.00224149227142334,8091.0927734375,0.8093520998954773,0.7958564162254333,0.8995950222015381,0.009298469871282578,0.09642857313156128,0.30243152379989624,3.431502103805542,0.0003432531957514584,0.0015811853809282184,0.018526166677474976,0.5238142885731439
21.92473793029785,4.6823859214782715,-0.00224149227142334,8091.0927734375,0.8093520998954773,0.7958564162254333,0.8995950222015381,0.009298469871282578,0.09642857313156128,0.30243152379989624,3.431502103805542,0.0003432531957514584,0.0015811853809282184,0.018526166677474976,0.5238142885731439
21.92473793029785,4.6823859214782715,-0.00224149227142334,8091.0927734375,0.8093520998954773,0.7958564162254333,0.8995950222015381,0.009298469871282578,0.09642857313156128,0.30243152379989624,3.431502103805542,0.0003432531957514584,0.0015811853809282184,0.018526166677474976,0.5238142885731439
21.92473793029785,4.6823859214782715,-0.00224149227142334,8091.0927734375,0.8093520998954773,0.7958564162254333,0.8995950222015381,0.009298469871282578,0.09642857313156128,0.30243152379989624,3.431502103805542,0.0003432531957514584,0.0015811853809282184,0.018526166677474976,0.5238142885731439
